ledger_public_id,settlement_public_id,group_size,relationship_type_candidate,is_potential_one_to_many,is_potential_many_to_one,abs_amount_diff,relative_amount_diff,amount_ratio,date_diff_days,vendor_levenshtein_similarity,vendor_jaro_winkler_similarity,vendor_token_sort_similarity,vendor_token_set_similarity,vendor_exact_normalized_match,vendor_embedding_cosine_similarity,reference_exact_match,reference_substring_overlap,reference_similarity,description_embedding_cosine_similarity,reference_missing_ledger,reference_missing_settlement,reference_both_missing,candidate_count_for_ledger,candidate_count_for_settlement,competing_candidate_count,split,label
LED-000102,STL-000200-0|STL-000265-0|STL-000423-0,3,one_to_many,1,0,3578.14,0.017635,1.017635,2,0.333333,0.629462,0.4,0.4,0,0.13484,0,0,0.307692,0.688063,0,0,0,122,175,295,train,0
LED-000102,STL-000200-0|STL-000386-0|STL-000595-0,3,one_to_many,1,0,1768.38,0.008715,0.991285,3,0.333333,0.629462,0.4,0.4,0,0.13484,0,0,0.384615,0.212814,0,0,0,122,175,295,train,0
LED-000102,STL-000200-0|STL-000423-0|STL-000595-0,3,one_to_many,1,0,3642.39,0.017951,1.017951,3,0.333333,0.629462,0.4,0.4,0,0.13484,0,0,0.384615,0.688063,0,0,0,122,175,295,train,0
LED-000102,STL-000200-0|STL-000423-1|STL-000540-0,3,one_to_many,1,0,3603.77,0.017761,0.982239,1,0.333333,0.629462,0.4,0.4,0,0.13484,0,0,0.230769,0.212814,0,0,0,122,175,295,train,0
LED-000102,STL-000200-1|STL-000265-0|STL-000386-0,3,one_to_many,1,0,2383.07,0.011745,0.988255,2,0.333333,0.629462,0.4,0.4,0,0.13484,0,0,0.307692,0.212814,0,0,0,122,173,293,train,0
LED-000102,STL-000200-1|STL-000265-0|STL-000423-0,3,one_to_many,1,0,3027.7,0.014922,1.014922,2,0.333333,0.629462,0.4,0.4,0,0.13484,0,0,0.307692,0.688063,0,0,0,122,173,293,train,0
LED-000102,STL-000200-1|STL-000386-0|STL-000595-0,3,one_to_many,1,0,2318.82,0.011428,0.988572,3,0.333333,0.629462,0.4,0.4,0,0.13484,0,0,0.384615,0.212814,0,0,0,122,173,293,train,0
LED-000102,STL-000200-1|STL-000423-0|STL-000595-0,3,one_to_many,1,0,3091.95,0.015239,1.015239,3,0.333333,0.629462,0.4,0.4,0,0.13484,0,0,0.384615,0.688063,0,0,0,122,173,293,train,0
LED-000102,STL-000200-1|STL-000423-1|STL-000540-0,3,one_to_many,1,0,4154.21,0.020474,0.979526,1,0.333333,0.629462,0.4,0.4,0,0.13484,0,0,0.230769,0.212814,0,0,0,122,173,293,train,0
LED-000102,STL-000200-2|STL-000265-0|STL-000386-0,3,one_to_many,1,0,1896.94,0.009349,0.990651,2,0.333333,0.629462,0.4,0.4,0,0.0,0,0,0.307692,0.212814,0,0,0,122,178,298,train,0
LED-000102,STL-000200-2|STL-000265-0|STL-000423-0,3,one_to_many,1,0,3513.83,0.017318,1.017318,2,0.333333,0.629462,0.4,0.4,0,0.0,0,0,0.307692,0.688063,0,0,0,122,178,298,train,0
LED-000102,STL-000200-2|STL-000386-0|STL-000595-0,3,one_to_many,1,0,1832.69,0.009032,0.990968,3,0.333333,0.629462,0.4,0.4,0,0.13484,0,0,0.384615,0.212814,0,0,0,122,178,298,train,0
LED-000102,STL-000200-2|STL-000423-0|STL-000595-0,3,one_to_many,1,0,3578.08,0.017634,1.017634,3,0.333333,0.629462,0.4,0.4,0,0.13484,0,0,0.384615,0.688063,0,0,0,122,178,298,train,0
LED-000102,STL-000200-2|STL-000423-1|STL-000540-0,3,one_to_many,1,0,3668.08,0.018078,0.981922,1,0.333333,0.629462,0.4,0.4,0,0.0,0,0,0.230769,0.212814,0,0,0,122,178,298,train,0
LED-000102,STL-000386-0|STL-000423-0|STL-000540-0,3,one_to_many,1,0,2828.53,0.01394,1.01394,2,0.333333,0.629462,0.4,0.4,0,0.0,0,0,0.230769,0.688063,0,0,0,122,122,242,train,0
LED-000103,STL-000206-0|STL-000521-0,2,one_to_many,1,0,1152.13,0.016083,0.983917,3,0.363636,0.584046,0.461538,0.461538,0,0.0,0,0,0.230769,0.707107,0,0,0,79,137,214,train,0
LED-000103,STL-000127-0|STL-000200-0|STL-000206-0,3,one_to_many,1,0,48.72,0.00068,0.99932,4,0.363636,0.584046,0.363636,0.363636,0,0.123797,0,0,0.230769,0.244949,0,0,0,79,175,252,train,0
LED-000103,STL-000127-0|STL-000200-2|STL-000206-0,3,one_to_many,1,0,113.03,0.001578,0.998422,4,0.363636,0.584046,0.363636,0.363636,0,0.235702,0,0,0.230769,0.163299,0,0,0,79,178,255,train,0
LED-000103,STL-000200-0|STL-000206-0|STL-000214-0,3,one_to_many,1,0,481.9,0.006727,0.993273,4,0.363636,0.584046,0.363636,0.363636,0,0.1283,0,0,0.230769,0.707107,0,0,0,79,175,252,train,0
LED-000103,STL-000200-0|STL-000206-0|STL-000521-0,3,one_to_many,1,0,918.31,0.012819,1.012819,4,0.363636,0.584046,0.461538,0.461538,0,0.0,0,0,0.230769,0.707107,0,0,0,79,175,252,train,0
LED-000103,STL-000200-2|STL-000206-0|STL-000214-0,3,one_to_many,1,0,546.21,0.007625,0.992375,4,0.363636,0.584046,0.363636,0.363636,0,0.235702,0,0,0.230769,0.707107,0,0,0,79,178,255,train,0
LED-000103,STL-000200-2|STL-000206-0|STL-000521-0,3,one_to_many,1,0,854.0,0.011922,1.011922,4,0.363636,0.584046,0.461538,0.461538,0,0.235702,0,0,0.230769,0.707107,0,0,0,79,178,255,train,0
LED-000110,STL-000161-0|STL-000513-0,2,one_to_many,1,0,428.65,0.004643,0.995357,3,0.641509,0.703324,0.615385,0.648649,0,0.500435,0,0,0.0,0.170251,0,1,0,31,65,94,train,0
LED-000110,STL-000161-0|STL-000161-1|STL-000161-2,3,one_to_many,1,0,1112.19,0.012047,0.987953,3,0.615385,0.684444,0.615385,0.648649,0,0.500435,0,0,0.307692,0.170251,0,0,0,31,74,103,train,0
LED-000110,STL-000161-1|STL-000161-2|STL-000513-0,3,one_to_many,1,0,1883.03,0.020396,1.020396,3,0.641509,0.703324,0.615385,0.648649,0,0.500435,0,0,0.307692,0.170251,0,0,0,31,74,103,train,0
LED-000112,STL-000216-0|STL-000216-2,2,one_to_many,1,0,106.02,0.001313,0.998687,1,0.466667,0.629462,0.4,0.4,0,0.123091,0,0,0.230769,0.159394,0,0,0,21,39,58,train,0
LED-000112,STL-000216-0|STL-000294-1,2,one_to_many,1,0,1310.88,0.01623,1.01623,0,0.466667,0.629462,0.4,0.4,0,0.07785,0,0,0.230769,0.159394,0,0,0,21,39,58,train,0
LED-000112,STL-000216-1|STL-000216-2,2,one_to_many,1,0,301.74,0.003736,0.996264,1,0.380952,0.435897,0.380952,0.380952,0,0.123091,0,0,0.230769,0.830291,0,0,0,21,40,59,train,0
LED-000112,STL-000216-1|STL-000294-1,2,one_to_many,1,0,1115.16,0.013807,1.013807,0,0.380952,0.626327,0.380952,0.380952,0,0.123091,0,0,0.230769,0.830291,0,0,0,21,40,59,train,0
LED-000112,STL-000011-0|STL-000216-0|STL-000462-0,3,one_to_many,1,0,1427.11,0.01767,0.98233,4,0.466667,0.629462,0.4,0.4,0,0.123091,0,0,0.230769,0.832927,0,0,0,21,39,58,train,0
LED-000112,STL-000011-0|STL-000216-1|STL-000462-0,3,one_to_many,1,0,1622.83,0.020093,0.979907,4,0.380952,0.520128,0.380952,0.380952,0,0.123091,0,0,0.230769,0.832927,0,0,0,21,40,59,train,0
LED-000113,STL-000314-0|STL-000347-0,2,one_to_many,1,0,1994.31,0.008472,0.991528,3,0.235294,0.402116,0.285714,0.285714,0,0.0,0,0,0.230769,0.387298,0,0,0,13,25,36,train,0
LED-000113,STL-000314-0|STL-000414-0,2,one_to_many,1,0,533.94,0.002268,1.002268,3,0.242424,0.539506,0.242424,0.242424,0,-0.09325,0,0,0.230769,0.07785,0,0,0,13,25,36,train,0
LED-000113,STL-000347-0|STL-000416-0,2,one_to_many,1,0,674.45,0.002865,1.002865,1,0.272727,0.519535,0.285714,0.285714,0,0.0,0,0,0.230769,0.387298,0,0,0,13,37,48,train,0
LED-000113,STL-000414-0|STL-000416-0,2,one_to_many,1,0,3202.7,0.013605,1.013605,2,0.272727,0.539506,0.272727,0.272727,0,-0.104257,0,0,0.230769,0.186339,0,0,0,13,37,48,train,0
LED-000113,STL-000416-0|STL-000416-1,2,one_to_many,1,0,4786.42,0.020332,0.979668,0,0.272727,0.519535,0.272727,0.272727,0,-0.085126,0,0,0.230769,0.717137,0,0,0,13,37,48,train,0
LED-000113,STL-000314-0|STL-000416-0|STL-000507-0,3,one_to_many,1,0,2136.61,0.009076,1.009076,3,0.618182,0.671285,0.581818,0.615385,0,0.494902,0,0,0.230769,0.407046,0,0,0,13,37,48,train,0
LED-000113,STL-000314-0|STL-000416-0|STL-000580-0,3,one_to_many,1,0,2594.36,0.011021,1.011021,3,0.349206,0.563362,0.285714,0.285714,0,-0.03576,0,0,0.230769,0.186339,0,0,0,13,37,48,train,0
LED-000113,STL-000314-0|STL-000543-0|STL-000557-0,3,one_to_many,1,0,5508.54,0.0234,1.0234,3,0.255319,0.500954,0.297872,0.297872,0,0.0,0,0,0.230769,0.129099,0,0,0,13,29,40,train,0
LED-000113,STL-000507-0|STL-000543-0|STL-000557-0,3,one_to_many,1,0,3302.17,0.014027,0.985973,3,0.618182,0.671285,0.581818,0.615385,0,0.494902,0,0,0.230769,0.407046,0,0,0,13,29,40,train,0
LED-000113,STL-000543-0|STL-000557-0|STL-000580-0,3,one_to_many,1,0,2844.42,0.012083,0.987917,3,0.349206,0.563362,0.297872,0.297872,0,0.0,0,0,0.230769,0.129099,0,0,0,13,29,40,train,0
LED-000119,STL-000131-0|STL-000362-0,2,one_to_many,1,0,1091.36,0.015582,1.015582,4,0.418605,0.617949,0.372093,0.372093,0,0.065372,0,0,0.230769,0.116775,0,0,0,5,10,13,train,0
LED-000121,STL-000161-0|STL-000301-0|STL-000459-0,3,one_to_many,1,0,3070.84,0.023062,1.023062,3,0.277778,0.534524,0.30303,0.30303,0,0.08165,0,0,0.230769,0.707107,0,0,0,24,65,87,train,0
LED-000121,STL-000161-0|STL-000459-0|STL-000513-0,3,one_to_many,1,0,1393.89,0.010468,1.010468,2,0.294118,0.604701,0.352941,0.352941,0,0.08165,0,0,0.230769,0.707107,0,0,0,24,65,87,train,0
LED-000121,STL-000161-1|STL-000301-0|STL-000353-0,3,one_to_many,1,0,2743.44,0.020603,0.979397,3,0.285714,0.534524,0.30303,0.30303,0,0.08165,0,0,0.230769,0.068599,0,0,0,24,74,96,train,0
LED-000122,STL-000053-0|STL-000469-0,2,one_to_many,1,0,3563.49,0.024666,1.024666,0,1.0,1.0,1.0,1.0,1,1.0,0,0,0.230769,0.827329,0,0,0,89,125,212,train,0
LED-000122,STL-000068-0|STL-000206-0|STL-000423-1,3,one_to_many,1,0,1844.48,0.012767,0.987233,4,0.625,0.638999,0.625,0.727273,0,0.500517,0,0,0.0,0.796391,0,1,0,89,179,266,train,0
LED-000122,STL-000068-0|STL-000214-0|STL-000469-0,3,one_to_many,1,0,2948.73,0.02041,1.02041,3,1.0,1.0,1.0,1.0,1,1.0,0,0,0.230769,0.827329,0,0,0,89,179,266,train,0
LED-000122,STL-000103-0|STL-000206-0|STL-000521-0,3,one_to_many,1,0,2354.46,0.016297,0.983703,2,0.3,0.579867,0.3,0.3,0,0.13901,0,0,0.230769,0.823853,0,0,0,89,137,224,train,0
LED-000122,STL-000206-0|STL-000214-0|STL-000423-1,3,one_to_many,1,0,2198.37,0.015217,1.015217,4,0.363636,0.594883,0.363636,0.363636,0,0.080257,0,0,0.230769,0.796391,0,0,0,89,137,224,train,0
LED-000122,STL-000206-0|STL-000423-1|STL-000521-0,3,one_to_many,1,0,3598.58,0.024909,1.024909,4,0.363636,0.594883,0.363636,0.363636,0,0.053838,0,0,0.230769,0.796391,0,0,0,89,137,224,train,0
LED-000125,STL-000125-1|STL-000298-0,2,one_to_many,1,0,4637.26,0.024049,0.975951,1,1.0,1.0,1.0,1.0,1,1.0,1,1,1.0,0.205798,0,0,0,36,27,61,train,0
LED-000125,STL-000125-2|STL-000298-0,2,one_to_many,1,0,2241.99,0.011627,0.988373,0,1.0,1.0,1.0,1.0,1,1.0,1,1,1.0,0.849706,0,0,0,36,27,61,train,0
LED-000125,STL-000011-0|STL-000216-0|STL-000298-0,3,one_to_many,1,0,1803.32,0.009352,0.990648,4,0.352941,0.558824,0.352941,0.428571,0,0.099381,0,0,0.307692,0.163299,0,0,0,36,39,73,train,0
LED-000125,STL-000011-0|STL-000216-1|STL-000298-0,3,one_to_many,1,0,1999.04,0.010367,0.989633,4,0.26087,0.558824,0.26087,0.428571,0,0.0,0,0,0.307692,0.163299,0,0,0,36,40,74,train,0
LED-000125,STL-000011-0|STL-000294-1|STL-000365-0,3,one_to_many,1,0,1468.78,0.007617,1.007617,4,0.352941,0.480392,0.352941,0.32,0,0.099381,0,0,0.230769,0.163299,0,0,0,36,57,91,train,0
LED-000125,STL-000011-0|STL-000294-1|STL-000577-0,3,one_to_many,1,0,3401.94,0.017642,1.017642,4,0.301887,0.444989,0.264151,0.25,0,0.0,0,0,0.230769,0.163299,0,0,0,36,35,69,train,0
LED-000125,STL-000112-0|STL-000125-0|STL-000294-1,3,one_to_many,1,0,2960.41,0.015353,0.984647,4,1.0,1.0,1.0,1.0,1,1.0,1,1,1.0,0.849706,0,0,0,36,36,70,train,0
LED-000125,STL-000112-0|STL-000125-1|STL-000294-1,3,one_to_many,1,0,2434.47,0.012625,0.987375,4,1.0,1.0,1.0,1.0,1,1.0,1,1,1.0,0.205798,0,0,0,36,36,70,train,0
LED-000125,STL-000112-0|STL-000125-2|STL-000294-1,3,one_to_many,1,0,39.2,0.000203,0.999797,4,1.0,1.0,1.0,1.0,1,1.0,1,1,1.0,0.849706,0,0,0,36,36,70,train,0
LED-000125,STL-000125-0|STL-000125-1|STL-000125-2,3,one_to_many,1,0,672.64,0.003488,0.996512,1,1.0,1.0,1.0,1.0,1,1.0,1,1,1.0,0.849706,0,0,0,36,27,61,train,1
LED-000125,STL-000125-0|STL-000298-0|STL-000320-0,3,one_to_many,1,0,638.6,0.003312,0.996688,3,1.0,1.0,1.0,1.0,1,1.0,1,1,1.0,0.849706,0,0,0,36,51,85,train,0
LED-000125,STL-000125-0|STL-000298-0|STL-000320-1,3,one_to_many,1,0,2726.24,0.014138,1.014138,3,1.0,1.0,1.0,1.0,1,1.0,1,1,1.0,0.849706,0,0,0,36,43,77,train,0
LED-000125,STL-000125-0|STL-000320-1|STL-000365-0,3,one_to_many,1,0,4319.97,0.022403,0.977597,4,1.0,1.0,1.0,1.0,1,1.0,1,1,1.0,0.849706,0,0,0,36,57,91,train,0
LED-000125,STL-000125-0|STL-000320-1|STL-000577-0,3,one_to_many,1,0,2386.81,0.012378,0.987622,3,1.0,1.0,1.0,1.0,1,1.0,1,1,1.0,0.849706,0,0,0,36,43,77,train,0
LED-000125,STL-000125-1|STL-000298-0|STL-000320-0,3,one_to_many,1,0,112.66,0.000584,0.999416,3,1.0,1.0,1.0,1.0,1,1.0,1,1,1.0,0.244949,0,0,0,36,51,85,train,0
LED-000125,STL-000125-1|STL-000298-0|STL-000320-1,3,one_to_many,1,0,3252.18,0.016866,1.016866,3,1.0,1.0,1.0,1.0,1,1.0,1,1,1.0,0.205798,0,0,0,36,43,77,train,0
LED-000125,STL-000125-1|STL-000320-1|STL-000365-0,3,one_to_many,1,0,3794.03,0.019676,0.980324,4,1.0,1.0,1.0,1.0,1,1.0,1,1,1.0,0.205798,0,0,0,36,57,91,train,0
LED-000125,STL-000125-1|STL-000320-1|STL-000577-0,3,one_to_many,1,0,1860.87,0.00965,0.99035,3,1.0,1.0,1.0,1.0,1,1.0,1,1,1.0,0.205798,0,0,0,36,43,77,train,0
LED-000125,STL-000125-2|STL-000298-0|STL-000320-0,3,one_to_many,1,0,2282.61,0.011838,1.011838,3,1.0,1.0,1.0,1.0,1,1.0,1,1,1.0,0.849706,0,0,0,36,51,85,train,0
LED-000125,STL-000125-2|STL-000320-0|STL-000577-0,3,one_to_many,1,0,2830.44,0.014679,0.985321,3,1.0,1.0,1.0,1.0,1,1.0,1,1,1.0,0.849706,0,0,0,36,51,85,train,0
LED-000125,STL-000125-2|STL-000320-1|STL-000365-0,3,one_to_many,1,0,1398.76,0.007254,0.992746,4,1.0,1.0,1.0,1.0,1,1.0,1,1,1.0,0.849706,0,0,0,36,57,91,train,0
LED-000125,STL-000125-2|STL-000320-1|STL-000577-0,3,one_to_many,1,0,534.4,0.002771,1.002771,3,1.0,1.0,1.0,1.0,1,1.0,1,1,1.0,0.849706,0,0,0,36,43,77,train,0
LED-000125,STL-000216-0|STL-000216-1|STL-000298-0,3,one_to_many,1,0,3497.74,0.018139,1.018139,4,0.352941,0.558824,0.352941,0.428571,0,0.099381,0,0,0.307692,0.08165,0,0,0,36,40,74,train,0
LED-000125,STL-000216-0|STL-000216-1|STL-000365-0,3,one_to_many,1,0,3548.47,0.018402,0.981598,4,0.352941,0.480392,0.352941,0.32,0,0.099381,0,0,0.230769,0.130931,0,0,0,36,57,91,train,0
LED-000125,STL-000216-0|STL-000216-1|STL-000577-0,3,one_to_many,1,0,1615.31,0.008377,0.991623,4,0.352941,0.480392,0.352941,0.32,0,0.099381,0,0,0.230769,0.163299,0,0,0,36,40,74,train,0
LED-000125,STL-000216-0|STL-000294-0|STL-000298-0,3,one_to_many,1,0,187.36,0.000972,1.000972,4,0.352941,0.558824,0.352941,0.428571,0,0.099381,0,0,0.307692,0.163299,0,0,0,36,39,73,train,0
LED-000125,STL-000216-1|STL-000294-0|STL-000298-0,3,one_to_many,1,0,8.36,4.3e-05,0.999957,4,0.325581,0.558824,0.27907,0.428571,0,0.0,0,0,0.307692,0.163299,0,0,0,36,40,74,train,0
LED-000125,STL-000294-0|STL-000294-1|STL-000365-0,3,one_to_many,1,0,3459.46,0.017941,1.017941,4,0.352941,0.480392,0.352941,0.32,0,0.099381,0,0,0.230769,0.163299,0,0,0,36,57,91,train,0
LED-000127,STL-000068-0|STL-000200-0|STL-000200-2,3,one_to_many,1,0,399.46,0.006665,0.993335,4,0.625,0.638999,0.625,0.727273,0,0.500517,0,0,0.230769,0.769897,0,0,0,86,179,263,train,0
LED-000129,STL-000053-0|STL-000071-0,2,one_to_many,1,0,1835.03,0.007859,0.992141,4,0.358974,0.516026,0.358974,0.358974,0,-0.055048,0,0,0.230769,0.078567,0,0,0,146,68,212,train,0
LED-000129,STL-000053-0|STL-000071-1,2,one_to_many,1,0,5627.91,0.024103,1.024103,4,0.358974,0.516026,0.358974,0.358974,0,-0.055048,0,0,0.230769,0.738549,0,0,0,146,68,212,train,0
LED-000129,STL-000071-1|STL-000399-1,2,one_to_many,1,0,3424.6,0.014667,0.985333,3,1.0,1.0,1.0,1.0,1,1.0,0,0,0.230769,0.738549,0,0,0,146,38,182,train,0
LED-000129,STL-000122-0|STL-000351-0,2,one_to_many,1,0,1124.88,0.004818,1.004818,4,0.3,0.456383,0.3,0.3,0,-0.188608,0,0,0.230769,0.136083,0,0,0,146,57,201,train,0
LED-000129,STL-000127-0|STL-000597-0,2,one_to_many,1,0,2489.03,0.01066,0.98934,3,0.291667,0.535256,0.291667,0.291667,0,0.0,0,0,0.230769,0.785674,0,0,0,146,70,214,train,0
LED-000129,STL-000186-0|STL-000597-0,2,one_to_many,1,0,3233.34,0.013848,1.013848,1,0.307692,0.535256,0.384615,0.384615,0,0.0,0,0,0.230769,0.785674,0,0,0,146,38,182,train,0
LED-000129,STL-000192-0|STL-000399-1,2,one_to_many,1,0,1383.5,0.005925,0.994075,4,1.0,1.0,1.0,1.0,1,1.0,0,0,0.230769,0.226805,0,0,0,146,38,182,train,0
LED-000129,STL-000214-0|STL-000597-0,2,one_to_many,1,0,2922.21,0.012515,0.987485,4,0.4,0.570324,0.4,0.380952,0,0.0,0,0,0.230769,0.785674,0,0,0,146,87,231,train,0
LED-000129,STL-000351-0|STL-000433-0,2,one_to_many,1,0,5533.9,0.023701,0.976299,2,0.3,0.470085,0.3,0.3,0,0.0,0,0,0.230769,0.099015,0,0,0,146,28,172,train,0
LED-000129,STL-000399-0|STL-000597-0,2,one_to_many,1,0,1360.79,0.005828,0.994172,2,1.0,1.0,1.0,1.0,1,1.0,0,0,0.230769,0.785674,0,0,0,146,48,192,train,0
LED-000129,STL-000521-0|STL-000597-0,2,one_to_many,1,0,1522.0,0.006518,0.993482,4,1.0,1.0,1.0,1.0,1,1.0,0,0,0.230769,0.785674,0,0,0,146,93,237,train,0
LED-000129,STL-000053-0|STL-000127-0|STL-000214-0,3,one_to_many,1,0,1520.29,0.006511,1.006511,4,0.4,0.570324,0.4,0.380952,0,0.0,0,0,0.230769,0.754851,0,0,0,146,87,231,train,0
LED-000129,STL-000053-0|STL-000127-0|STL-000399-0,3,one_to_many,1,0,3081.71,0.013198,1.013198,4,1.0,1.0,1.0,1.0,1,1.0,0,0,0.230769,0.754851,0,0,0,146,70,214,train,0
LED-000129,STL-000053-0|STL-000127-0|STL-000521-0,3,one_to_many,1,0,2920.5,0.012508,1.012508,4,1.0,1.0,1.0,1.0,1,1.0,0,0,0.230769,0.754851,0,0,0,146,93,237,train,0
LED-000129,STL-000053-0|STL-000214-0|STL-000399-0,3,one_to_many,1,0,2648.53,0.011343,1.011343,4,1.0,1.0,1.0,1.0,1,1.0,0,0,0.230769,0.226805,0,0,0,146,87,231,train,0
LED-000129,STL-000053-0|STL-000214-0|STL-000521-0,3,one_to_many,1,0,2487.32,0.010653,1.010653,4,1.0,1.0,1.0,1.0,1,1.0,0,0,0.230769,0.226805,0,0,0,146,93,237,train,0
LED-000129,STL-000053-0|STL-000351-0|STL-000469-0,3,one_to_many,1,0,4688.01,0.020078,1.020078,4,0.358974,0.516026,0.358974,0.358974,0,-0.059131,0,0,0.230769,0.096225,0,0,0,146,125,269,train,0
LED-000129,STL-000053-0|STL-000399-0|STL-000521-0,3,one_to_many,1,0,4048.74,0.01734,1.01734,4,1.0,1.0,1.0,1.0,1,1.0,0,0,0.230769,0.226805,0,0,0,146,93,237,train,0
LED-000129,STL-000071-0|STL-000127-0|STL-000214-0,3,one_to_many,1,0,2026.24,0.008678,1.008678,4,0.4,0.570324,0.4,0.380952,0,0.0,0,0,0.230769,0.754851,0,0,0,146,87,231,train,0
LED-000129,STL-000071-0|STL-000127-0|STL-000399-0,3,one_to_many,1,0,3587.66,0.015365,1.015365,3,1.0,1.0,1.0,1.0,1,1.0,0,0,0.230769,0.754851,0,0,0,146,70,214,train,0
LED-000129,STL-000071-0|STL-000127-0|STL-000521-0,3,one_to_many,1,0,3426.45,0.014675,1.014675,4,1.0,1.0,1.0,1.0,1,1.0,0,0,0.230769,0.754851,0,0,0,146,93,237,train,0
LED-000129,STL-000071-0|STL-000214-0|STL-000399-0,3,one_to_many,1,0,3154.48,0.01351,1.01351,4,1.0,1.0,1.0,1.0,1,1.0,0,0,0.230769,0.226805,0,0,0,146,87,231,train,0
LED-000129,STL-000071-0|STL-000214-0|STL-000521-0,3,one_to_many,1,0,2993.27,0.01282,1.01282,4,1.0,1.0,1.0,1.0,1,1.0,0,0,0.230769,0.226805,0,0,0,146,93,237,train,0
LED-000129,STL-000071-0|STL-000351-0|STL-000469-0,3,one_to_many,1,0,5193.96,0.022245,1.022245,4,0.341463,0.5087,0.3,0.3,0,-0.055048,0,0,0.230769,0.096225,0,0,0,146,125,269,train,0
LED-000129,STL-000071-0|STL-000399-0|STL-000521-0,3,one_to_many,1,0,4554.69,0.019507,1.019507,4,1.0,1.0,1.0,1.0,1,1.0,0,0,0.230769,0.226805,0,0,0,146,93,237,train,0
LED-000129,STL-000103-0|STL-000127-0|STL-000399-1,3,one_to_many,1,0,4601.15,0.019706,1.019706,4,1.0,1.0,1.0,1.0,1,1.0,0,0,0.230769,0.754851,0,0,0,146,105,249,train,0
LED-000129,STL-000103-0|STL-000192-0|STL-000469-0,3,one_to_many,1,0,3810.32,0.016319,0.983681,4,0.307692,0.523077,0.461538,0.461538,0,0.113961,0,0,0.230769,0.226805,0,0,0,146,125,269,train,0
LED-000129,STL-000103-0|STL-000214-0|STL-000399-1,3,one_to_many,1,0,4167.97,0.017851,1.017851,4,1.0,1.0,1.0,1.0,1,1.0,0,0,0.230769,0.226805,0,0,0,146,105,249,train,0
LED-000129,STL-000103-0|STL-000399-0|STL-000399-1,3,one_to_many,1,0,5729.39,0.024538,1.024538,4,1.0,1.0,1.0,1.0,1,1.0,0,0,0.230769,0.125988,0,0,0,146,105,249,train,0
LED-000129,STL-000103-0|STL-000399-1|STL-000521-0,3,one_to_many,1,0,5568.18,0.023848,1.023848,4,1.0,1.0,1.0,1.0,1,1.0,0,0,0.230769,0.226805,0,0,0,146,105,249,train,0
LED-000129,STL-000122-0|STL-000127-0|STL-000469-0,3,one_to_many,1,0,3377.02,0.014463,1.014463,4,0.3,0.456383,0.3,0.3,0,-0.167968,0,0,0.230769,0.754851,0,0,0,146,125,269,train,0
LED-000129,STL-000122-0|STL-000214-0|STL-000469-0,3,one_to_many,1,0,2943.84,0.012608,1.012608,4,0.4,0.570324,0.4,0.380952,0,0.0,0,0,0.230769,0.226805,0,0,0,146,125,269,train,0
LED-000129,STL-000122-0|STL-000399-0|STL-000469-0,3,one_to_many,1,0,4505.26,0.019295,1.019295,4,1.0,1.0,1.0,1.0,1,1.0,0,0,0.230769,0.136083,0,0,0,146,125,269,train,0
LED-000129,STL-000122-0|STL-000469-0|STL-000521-0,3,one_to_many,1,0,4344.05,0.018605,1.018605,4,1.0,1.0,1.0,1.0,1,1.0,0,0,0.230769,0.226805,0,0,0,146,125,269,train,0
LED-000129,STL-000127-0|STL-000173-0|STL-000469-0,3,one_to_many,1,0,5528.58,0.023678,0.976322,4,0.444444,0.603938,0.444444,0.444444,0,0.0,0,0,0.230769,0.754851,0,0,0,146,125,269,train,0
LED-000129,STL-000127-0|STL-000186-0|STL-000399-1,3,one_to_many,1,0,1376.67,0.005896,0.994104,3,1.0,1.0,1.0,1.0,1,1.0,0,0,0.230769,0.754851,0,0,0,146,70,214,train,0
LED-000129,STL-000127-0|STL-000433-0|STL-000469-0,3,one_to_many,1,0,3281.76,0.014055,0.985945,4,0.3,0.470085,0.3,0.3,0,0.0,0,0,0.230769,0.754851,0,0,0,146,125,269,train,0
LED-000129,STL-000173-0|STL-000186-0|STL-000469-0,3,one_to_many,1,0,193.79,0.00083,1.00083,4,0.444444,0.603938,0.444444,0.444444,0,0.0,0,0,0.230769,0.181444,0,0,0,146,125,269,train,0
LED-000129,STL-000173-0|STL-000399-0|STL-000469-0,3,one_to_many,1,0,4400.34,0.018846,0.981154,4,1.0,1.0,1.0,1.0,1,1.0,0,0,0.230769,0.181444,0,0,0,146,125,269,train,0
LED-000129,STL-000173-0|STL-000469-0|STL-000521-0,3,one_to_many,1,0,4561.55,0.019536,0.980464,4,1.0,1.0,1.0,1.0,1,1.0,0,0,0.230769,0.226805,0,0,0,146,125,269,train,0
LED-000129,STL-000186-0|STL-000214-0|STL-000399-1,3,one_to_many,1,0,1809.85,0.007751,0.992249,4,1.0,1.0,1.0,1.0,1,1.0,0,0,0.230769,0.226805,0,0,0,146,87,231,train,0
LED-000129,STL-000186-0|STL-000399-0|STL-000399-1,3,one_to_many,1,0,248.43,0.001064,0.998936,2,1.0,1.0,1.0,1.0,1,1.0,0,0,0.230769,0.167984,0,0,0,146,48,192,train,0
LED-000129,STL-000186-0|STL-000399-1|STL-000521-0,3,one_to_many,1,0,409.64,0.001754,0.998246,4,1.0,1.0,1.0,1.0,1,1.0,0,0,0.230769,0.226805,0,0,0,146,93,237,train,0
