ledger_public_id,settlement_public_id,abs_amount_diff,relative_amount_diff,amount_ratio,date_diff_days,vendor_levenshtein_similarity,vendor_jaro_winkler_similarity,vendor_token_sort_similarity,vendor_token_set_similarity,vendor_exact_normalized_match,vendor_embedding_cosine_similarity,reference_exact_match,reference_substring_overlap,reference_similarity,reference_missing_ledger,reference_missing_settlement,reference_both_missing,candidate_count_for_ledger,candidate_count_for_settlement,competing_candidate_count,is_potential_one_to_many,is_potential_many_to_one,description_embedding_cosine_similarity
LED-000521,STL-000521-0,0.0,0.0,1.0,0,1.0,1.0,1.0,1.0,1,1.0,1,1,1.0,0,0,0,4,1,3,1,0,0.318511
LED-000521,STL-000214-0,1400.13,0.02299,0.97701,1,0.4,0.570324,0.4,0.380952,0,0.0,0,0,0.230769,0,0,0,4,3,5,1,1,0.170251
LED-000521,STL-000127-0,2437.05,0.040016,0.959984,1,0.3,0.456383,0.3,0.3,0,-0.188608,0,0,0.230769,0,0,0,4,4,6,1,1,0.227508
LED-000521,STL-000501-2,1273.75,0.020915,0.979085,3,0.307692,0.523077,0.307692,0.307692,0,0.0,0,0,0.230769,0,0,0,4,3,5,1,1,0.182006
LED-000522,STL-000147-0,4592.02,0.035462,0.964538,0,0.166667,0.335088,0.166667,0.166667,0,0.0,0,0,0.230769,0,0,0,5,3,6,1,1,0.211667
LED-000522,STL-000522-0,0.0,0.0,1.0,0,1.0,1.0,1.0,1.0,1,1.0,1,1,1.0,0,0,0,5,4,7,1,1,0.256632
LED-000522,STL-000569-0,691.24,0.005338,0.994662,1,0.4,0.589529,0.4,0.4,0,0.118033,0,0,0.0,0,1,0,5,5,8,1,1,0.215614
LED-000522,STL-000083-0,4351.95,0.033608,0.966392,3,0.166667,0.335088,0.166667,0.166667,0,0.0,0,0,0.230769,0,0,0,5,5,8,1,1,0.254
LED-000522,STL-000383-0,567.59,0.004383,1.004383,5,0.375,0.610886,0.25,0.25,0,0.080845,0,0,0.307692,0,0,0,5,7,10,1,1,0.235159
LED-000523,STL-000524-0,393.35,0.002264,0.997736,0,0.146341,0.485185,0.146341,0.146341,0,0.099015,0,0,0.0,0,1,0,3,4,5,1,1,0.211289
LED-000523,STL-000279-0,7736.94,0.044531,0.955469,3,0.4,0.85,0.4,1.0,0,0.453743,0,0,0.230769,0,0,0,3,4,5,1,1,0.742308
LED-000523,STL-000015-0,8223.0,0.047329,0.952671,5,0.25,0.5,0.25,0.25,0,-0.054233,0,0,0.230769,0,0,0,3,4,5,1,1,0.0
LED-000524,STL-000524-0,3.33,1.9e-05,0.999981,0,1.0,1.0,1.0,1.0,1,1.0,0,0,0.0,0,1,0,3,4,5,1,1,0.223607
LED-000524,STL-000279-0,7346.92,0.042382,0.957618,3,0.142857,0.437037,0.142857,0.142857,0,0.0,0,0,0.230769,0,0,0,3,4,5,1,1,0.043644
LED-000524,STL-000015-0,7832.98,0.045186,0.954814,5,0.235294,0.522222,0.235294,0.235294,0,0.0,0,0,0.230769,0,0,0,3,4,5,1,1,0.707107
LED-000525,STL-000525-0,716.18,0.024756,0.975244,0,1.0,1.0,1.0,1.0,1,1.0,1,1,1.0,0,0,0,1,1,0,0,0,0.566947
LED-000526,STL-000526-0,14.6,0.002645,0.997355,1,1.0,1.0,1.0,1.0,1,1.0,0,0,0.0,0,1,0,1,1,0,0,0,0.146647
LED-000527,STL-000527-0,0.0,0.0,1.0,0,0.222222,0.521429,0.37037,0.37037,0,0.105409,1,1,1.0,0,0,0,3,4,5,1,1,0.392232
LED-000527,STL-000262-0,6694.38,0.027405,0.972595,1,0.363636,0.534249,0.363636,0.363636,0,0.078567,0,0,0.230769,0,0,0,3,4,5,1,1,0.068599
LED-000527,STL-000599-0,11991.01,0.049087,0.950913,5,0.324324,0.540196,0.324324,0.214286,0,0.0,0,0,0.230769,0,0,0,3,4,5,1,1,0.102899
LED-000528,STL-000528-0,9.77,5.1e-05,0.999949,0,0.96,0.992,0.96,0.96,0,0.809524,1,1,1.0,0,0,0,3,2,3,1,1,0.110581
LED-000528,STL-000308-0,8715.37,0.045677,1.045677,2,0.25,0.455238,0.25,0.25,0,0.0,0,0,0.230769,0,0,0,3,2,3,1,1,0.049147
LED-000528,STL-000425-0,392.42,0.002057,1.002057,4,0.193548,0.428889,0.193548,0.193548,0,0.0,0,0,0.230769,0,0,0,3,3,4,1,1,0.688063
LED-000530,STL-000530-0,0.0,0.0,1.0,0,1.0,1.0,1.0,1.0,1,1.0,1,1,1.0,0,0,0,2,2,2,1,1,0.19245
LED-000530,STL-000516-1,344.14,0.005122,0.994878,7,0.146341,0.485185,0.146341,0.146341,0,0.099015,0,0,0.230769,0,0,0,2,2,2,1,1,0.048113
LED-000531,STL-000104-0,3046.04,0.047785,1.047785,0,0.214286,0.483333,0.285714,0.285714,0,0.0,0,0,0.0,0,1,0,3,2,3,1,1,0.1066
LED-000531,STL-000116-0,1651.6,0.02591,0.97409,3,0.214286,0.45,0.214286,0.214286,0,0.0,0,0,0.230769,0,0,0,3,3,4,1,1,0.781736
LED-000531,STL-000531-0,0.0,0.0,1.0,4,0.4,0.416667,0.4,1.0,0,0.408248,1,1,1.0,0,0,0,3,4,5,1,1,0.369274
LED-000532,STL-000532-0,1.26,0.000199,0.999801,0,1.0,1.0,1.0,1.0,1,1.0,1,1,1.0,0,0,0,1,1,0,0,0,0.83666
LED-000533,STL-000533-0,19.22,0.000383,0.999617,0,0.666667,0.9,0.666667,1.0,0,0.707107,1,1,1.0,0,0,0,1,1,0,0,0,0.31427
LED-000534,STL-000534-0,2255.32,0.011713,0.988287,1,1.0,1.0,1.0,1.0,1,1.0,0,0,0.0,0,1,0,1,1,0,0,0,0.196589
LED-000535,STL-000535-0,1753.81,0.014777,0.985223,0,1.0,1.0,1.0,1.0,1,1.0,0,0,0.0,0,1,0,2,4,4,1,1,0.338667
LED-000535,STL-000111-0,2149.98,0.018114,0.981886,0,0.380952,0.602564,0.380952,0.380952,0,0.0,0,0,0.230769,0,0,0,2,4,4,1,1,0.211667
LED-000536,STL-000536-0,0.48,6.3e-05,0.999937,0,1.0,1.0,1.0,1.0,1,1.0,0,1,0.461538,0,0,0,1,1,0,0,0,0.195965
LED-000537,STL-000537-0,0.36,4e-06,1.000004,0,0.3,0.752941,0.3,0.222222,0,0.0,1,1,1.0,0,0,0,3,2,3,1,1,0.16343
LED-000537,STL-000442-0,2876.96,0.035248,1.035248,1,0.166667,0.481481,0.166667,0.0,0,0.0,0,0,0.384615,0,0,0,3,2,3,1,1,0.228802
LED-000537,STL-000392-0,2908.02,0.035628,1.035628,7,0.071429,0.457778,0.071429,0.0,0,0.0,0,0,0.230769,0,0,0,3,5,6,1,1,0.037743
LED-000538,STL-000538-0,24.26,0.00151,0.99849,0,1.0,1.0,1.0,1.0,1,1.0,1,1,1.0,0,0,0,1,1,0,0,0,0.174608
LED-000539,STL-000539-0,0.0,0.0,1.0,0,0.5,0.632967,0.4,0.4,0,0.149071,0,0,0.0,0,1,0,1,1,0,0,0,0.375
LED-000540,STL-000540-0,0.0,0.0,1.0,0,1.0,1.0,1.0,1.0,1,1.0,1,1,1.0,0,0,0,3,5,6,1,1,0.20998
LED-000540,STL-000550-0,4876.56,0.04076,0.95924,0,0.1,0.313187,0.1,0.1,0,0.0,0,0,0.230769,0,0,0,3,3,4,1,1,0.083992
LED-000540,STL-000405-0,4253.97,0.035556,1.035556,4,0.333333,0.535014,0.333333,0.333333,0,0.0,0,0,0.230769,0,0,0,3,5,6,1,1,0.274986
LED-000541,STL-000541-0,0.0,0.0,1.0,0,1.0,1.0,1.0,1.0,1,1.0,1,1,1.0,0,0,0,1,2,1,0,1,0.274986
LED-000542,STL-000542-0,0.0,0.0,1.0,1,0.64,0.894118,0.64,1.0,0,0.632456,1,1,1.0,0,0,0,2,1,1,1,0,0.545279
LED-000542,STL-000025-0,273.52,0.003151,0.996849,4,0.333333,0.535014,0.333333,0.333333,0,0.0,0,0,0.230769,0,0,0,2,2,2,1,1,0.28691
LED-000543,STL-000543-0,0.0,0.0,1.0,1,1.0,1.0,1.0,1.0,1,1.0,0,1,0.461538,0,0,0,1,2,1,0,1,0.218218
LED-000544,STL-000544-0,0.0,0.0,1.0,0,1.0,1.0,1.0,1.0,1,1.0,1,1,1.0,0,0,0,1,2,1,0,1,0.167984
LED-000545,STL-000543-0,2725.98,0.043432,0.956568,7,0.454545,0.598947,0.409091,0.409091,0,0.052926,0,0,0.230769,0,0,0,1,2,1,0,1,0.121566
LED-000546,STL-000546-0,0.0,0.0,1.0,1,1.0,1.0,1.0,1.0,1,1.0,0,0,0.0,0,1,0,1,1,0,0,0,0.848528
LED-000547,STL-000360-0,3595.38,0.01719,0.98281,0,0.176471,0.451481,0.235294,0.235294,0,0.082479,0,0,0.307692,0,0,0,4,5,7,1,1,0.754247
LED-000547,STL-000473-0,1258.45,0.006017,1.006017,0,0.285714,0.471863,0.285714,0.242424,0,0.0,0,0,0.230769,0,0,0,4,5,7,1,1,0.141421
LED-000547,STL-000093-0,345.12,0.00165,0.99835,2,0.382979,0.605051,0.382979,0.382979,0,-0.048795,0,0,0.230769,0,0,0,4,7,9,1,1,0.068599
LED-000547,STL-000490-0,2372.97,0.011346,0.988654,2,0.454545,0.598947,0.409091,0.409091,0,0.052926,0,0,0.307692,0,0,0,4,7,9,1,1,0.087287
LED-000548,STL-000548-0,0.0,0.0,1.0,1,1.0,1.0,1.0,1.0,1,1.0,1,1,1.0,0,0,0,1,3,2,0,1,0.143777
LED-000549,STL-000549-0,0.0,0.0,1.0,0,0.888889,0.977778,0.888889,0.888889,0,0.428571,1,1,1.0,0,0,0,2,3,3,1,1,0.860663
LED-000549,STL-000039-0,8264.79,0.040527,0.959473,6,0.222222,0.51358,0.166667,0.166667,0,0.0,0,0,0.307692,0,0,0,2,3,3,1,1,0.102062
LED-000550,STL-000540-0,4865.88,0.042395,1.042395,1,0.1,0.313187,0.1,0.1,0,0.0,0,0,0.230769,0,0,0,2,5,5,1,1,0.121566
LED-000550,STL-000550-0,10.68,9.3e-05,0.999907,1,1.0,1.0,1.0,1.0,1,1.0,1,1,1.0,0,0,0,2,3,3,1,1,0.283654
LED-000551,STL-000551-0,0.29,2e-06,1.000002,0,1.0,1.0,1.0,1.0,1,1.0,0,0,0.0,0,1,0,1,1,0,0,0,0.335968
LED-000552,STL-000552-0,4.62,4.1e-05,0.999959,2,1.0,1.0,1.0,1.0,1,1.0,1,1,1.0,0,0,0,3,3,4,1,1,0.864242
LED-000552,STL-000535-0,4624.04,0.041172,1.041172,2,0.3,0.579867,0.3,0.3,0,0.13901,0,0,0.0,0,1,0,3,4,5,1,1,0.272166
LED-000552,STL-000111-0,4227.87,0.037644,1.037644,2,0.114286,0.470062,0.114286,0.114286,0,-0.085126,0,0,0.230769,0,0,0,3,4,5,1,1,0.317526
LED-000553,STL-000553-0,0.0,0.0,1.0,0,0.888889,0.96,0.888889,0.888889,0,0.782624,0,0,0.0,0,1,0,1,1,0,0,0,0.521749
LED-000554,STL-000554-0,0.0,0.0,1.0,2,1.0,1.0,1.0,1.0,1,1.0,1,1,1.0,0,0,0,1,3,2,0,1,0.222718
LED-000555,STL-000555-0,1021.29,0.00783,0.99217,0,0.96,0.992,0.72,0.76,0,0.84,1,1,1.0,0,0,0,2,2,2,1,1,0.195965
LED-000555,STL-000298-0,5677.73,0.043528,0.956472,7,0.263158,0.400513,0.315789,0.315789,0,-0.060302,0,0,0.307692,0,0,0,2,3,3,1,1,0.296334
LED-000556,STL-000505-0,4787.97,0.044896,0.955104,4,0.206897,0.396104,0.206897,0.206897,0,0.0,0,0,0.230769,0,0,0,2,3,3,1,1,0.189525
LED-000556,STL-000055-0,5026.9,0.047136,0.952864,4,0.333333,0.30112,0.333333,0.333333,0,0.0,0,0,0.230769,0,0,0,2,3,3,1,1,0.185695
LED-000557,STL-000557-0,1353.26,0.01358,0.98642,0,1.0,1.0,1.0,1.0,1,1.0,1,1,1.0,0,0,0,1,3,2,0,1,0.326599
LED-000558,STL-000158-0,4774.2,0.034526,1.034526,0,0.26087,0.485897,0.26087,0.26087,0,0.0,0,0,0.230769,0,0,0,2,5,5,1,1,0.041523
LED-000558,STL-000051-0,5845.2,0.042271,1.042271,1,0.222222,0.378431,0.296296,0.296296,0,0.0,0,0,0.230769,0,0,0,2,4,4,1,1,0.15162
LED-000559,STL-000559-0,0.0,0.0,1.0,0,1.0,1.0,1.0,1.0,1,1.0,1,1,1.0,0,0,0,2,2,2,1,1,0.160128
LED-000559,STL-000170-0,4827.05,0.039264,1.039264,1,0.166667,0.280952,0.333333,0.333333,0,0.0,0,0,0.230769,0,0,0,2,3,3,1,1,0.046225
LED-000560,STL-000560-0,12.43,5.2e-05,0.999948,0,1.0,1.0,1.0,1.0,1,1.0,1,1,1.0,0,0,0,5,2,5,1,1,0.879883
LED-000560,STL-000070-0,1634.44,0.006831,0.993169,3,0.3125,0.577143,0.3125,0.3125,0,0.0,0,0,0.230769,0,0,0,5,3,6,1,1,0.042333
LED-000560,STL-000249-0,5870.99,0.024536,0.975464,4,0.333333,0.535014,0.333333,0.333333,0,0.0,0,0,0.230769,0,0,0,5,3,6,1,1,0.089803
LED-000560,STL-000146-0,10685.01,0.044655,0.955345,5,0.153846,0.436508,0.153846,0.153846,0,0.0,0,0,0.230769,0,0,0,5,4,7,1,1,0.078386
LED-000560,STL-000518-0,10089.56,0.042166,0.957834,7,0.25,0.455238,0.25,0.25,0,0.0,0,0,0.230769,0,0,0,5,5,8,1,1,0.254
LED-000561,STL-000472-0,5254.69,0.030128,0.969872,0,0.296296,0.496053,0.222222,0.222222,0,0.0,0,0,0.230769,0,0,0,3,2,3,1,1,0.756978
LED-000561,STL-000561-0,0.0,0.0,1.0,3,1.0,1.0,1.0,1.0,1,1.0,0,1,0.461538,0,0,0,3,3,4,1,1,0.876501
LED-000561,STL-000364-0,3854.59,0.0221,1.0221,7,0.375,0.610886,0.25,0.25,0,0.080845,0,0,0.230769,0,0,0,3,3,4,1,1,0.074536
LED-000562,STL-000562-0,17.99,0.000102,0.999898,0,1.0,1.0,1.0,1.0,1,1.0,0,1,0.461538,0,0,0,2,2,2,1,1,0.174574
LED-000562,STL-000195-0,1385.01,0.007844,1.007844,3,0.176471,0.484444,0.176471,0.176471,0,0.0,0,0,0.230769,0,0,0,2,2,2,1,1,0.244949
LED-000563,STL-000563-0,0.0,0.0,1.0,1,1.0,1.0,1.0,1.0,1,1.0,1,1,1.0,0,0,0,2,1,1,1,0,0.229416
LED-000563,STL-000404-1,1325.01,0.048266,1.048266,5,0.173913,0.303571,0.26087,0.26087,0,0.0,0,0,0.230769,0,0,0,2,1,1,1,0,0.0
LED-000564,STL-000564-0,0.0,0.0,1.0,0,0.608696,0.8875,0.608696,1.0,0,0.597614,0,1,0.461538,0,0,0,6,2,6,1,1,0.213201
LED-000564,STL-000147-0,6411.27,0.048825,0.951175,1,0.333333,0.561905,0.333333,0.333333,0,0.0,0,0,0.230769,0,0,0,6,3,7,1,1,0.164122
LED-000564,STL-000522-0,1819.25,0.013854,0.986146,1,0.230769,0.417711,0.230769,0.230769,0,0.108465,0,0,0.230769,0,0,0,6,4,8,1,1,0.071067
LED-000564,STL-000569-0,2510.49,0.019119,0.980881,2,0.186047,0.477513,0.232558,0.232558,0,0.072548,0,0,0.0,0,1,0,6,5,9,1,1,0.179124
LED-000564,STL-000083-0,6171.2,0.046997,0.953003,4,0.333333,0.561905,0.333333,0.333333,0,0.0,0,0,0.230769,0,0,0,6,5,9,1,1,0.164122
LED-000564,STL-000383-0,1251.66,0.009532,0.990468,6,0.1,0.313187,0.1,0.1,0,0.0,0,0,0.230769,0,0,0,6,7,11,1,1,0.189934
LED-000565,STL-000565-0,0.0,0.0,1.0,0,1.0,1.0,1.0,1.0,1,1.0,1,1,1.0,0,0,0,2,3,3,1,1,0.864242
LED-000565,STL-000588-0,7083.73,0.035012,1.035012,6,0.4,0.570324,0.4,0.380952,0,0.0,0,0,0.0,0,1,0,2,3,3,1,1,0.824958
LED-000567,STL-000434-0,10755.29,0.046152,0.953848,1,0.25,0.473203,0.25,0.25,0,0.0,0,0,0.230769,0,0,0,2,2,2,1,1,0.0
LED-000567,STL-000215-0,11225.59,0.04817,1.04817,1,0.352941,0.592157,0.352941,0.32,0,0.0,0,0,0.230769,0,0,0,2,4,4,1,1,0.836905
LED-000568,STL-000568-0,12.63,0.013718,0.986282,0,1.0,1.0,1.0,1.0,1,1.0,0,0,0.0,0,1,0,1,1,0,0,0,0.866025
LED-000569,STL-000569-0,0.0,0.0,1.0,0,0.972222,0.994444,0.777778,0.972222,0,0.890264,0,0,0.0,0,1,0,3,5,6,1,1,0.1788
LED-000569,STL-000083-0,3660.71,0.028421,0.971579,2,0.146341,0.485185,0.146341,0.146341,0,0.099015,0,0,0.230769,0,0,0,3,5,6,1,1,0.688062
LED-000569,STL-000383-0,1258.83,0.009773,1.009773,4,0.285714,0.549003,0.285714,0.285714,0,0.0,0,0,0.230769,0,0,0,3,7,8,1,1,0.136505
LED-000570,STL-000163-0,5215.64,0.026272,0.973728,3,0.339623,0.625126,0.301887,0.301887,0,0.039841,0,0,0.230769,0,0,0,1,5,4,0,1,0.092406
LED-000571,STL-000571-0,0.0,0.0,1.0,0,1.0,1.0,1.0,1.0,1,1.0,1,1,1.0,0,0,0,2,1,1,1,0,0.339683
LED-000571,STL-000078-0,228.13,0.028228,1.028228,2,0.285714,0.424145,0.285714,0.285714,0,0.0,0,0,0.230769,0,0,0,2,1,1,1,0,0.721688
LED-000572,STL-000572-0,0.0,0.0,1.0,0,1.0,1.0,1.0,1.0,1,1.0,1,1,1.0,0,0,0,1,1,0,0,0,0.835504
LED-000574,STL-000172-0,5903.8,0.029206,0.970794,0,0.230769,0.417711,0.230769,0.230769,0,0.108465,0,0,0.384615,0,0,0,6,5,9,1,1,0.218218
LED-000574,STL-000574-0,0.0,0.0,1.0,0,1.0,1.0,1.0,1.0,1,1.0,1,1,1.0,0,0,0,6,5,9,1,1,0.326599
LED-000574,STL-000034-0,2143.54,0.010604,0.989396,1,0.242424,0.491758,0.242424,0.242424,0,0.087706,0,0,0.230769,0,0,0,6,6,10,1,1,0.204124
LED-000574,STL-000064-0,8171.72,0.040426,0.959574,1,0.166667,0.467787,0.166667,0.266667,0,0.0,0,0,0.230769,0,0,0,6,6,10,1,1,0.244949
LED-000574,STL-000394-0,2316.67,0.011461,0.988539,2,0.307692,0.436508,0.307692,0.307692,0,0.0,0,0,0.230769,0,0,0,6,6,10,1,1,0.087287
LED-000574,STL-000174-0,8199.03,0.040561,0.959439,3,0.266667,0.511905,0.266667,0.266667,0,0.182574,0,0,0.307692,0,0,0,6,8,12,1,1,0.754247
LED-000575,STL-000575-0,1367.61,0.017578,0.982422,0,0.65,0.896296,0.65,0.761905,0,0.603023,1,1,1.0,0,0,0,4,1,3,1,0,0.235702
LED-000575,STL-000582-0,2026.11,0.026042,0.973958,1,0.380952,0.62102,0.349206,0.349206,0,0.137199,0,0,0.230769,0,0,0,4,2,4,1,1,0.725775
LED-000575,STL-000331-0,2483.3,0.031918,1.031918,1,0.3,0.579867,0.25,0.25,0,0.0,0,0,0.230769,0,0,0,4,3,5,1,1,0.731564
LED-000575,STL-000160-0,2589.35,0.033281,0.966719,3,0.222222,0.518519,0.277778,0.277778,0,0.0,0,0,0.230769,0,0,0,4,3,5,1,1,0.725775
LED-000576,STL-000576-0,0.0,0.0,1.0,1,1.0,1.0,1.0,1.0,1,1.0,1,1,1.0,0,0,0,1,1,0,0,0,0.260897
LED-000577,STL-000577-0,0.0,0.0,1.0,0,1.0,1.0,1.0,1.0,1,1.0,1,1,1.0,0,0,0,2,3,3,1,1,0.517294
LED-000577,STL-000365-0,1933.05,0.016156,0.983844,2,0.272727,0.519535,0.272727,0.272727,0,-0.107676,0,0,0.230769,0,0,0,2,4,4,1,1,0.111803
LED-000578,STL-000578-0,6.64,3.1e-05,0.999969,1,0.631579,0.574786,0.631579,1.0,0,0.603023,0,0,0.0,0,1,0,1,1,0,0,0,0.213201
LED-000579,STL-000579-0,913.41,0.01292,0.98708,0,0.3,0.752941,0.3,0.222222,0,0.0,0,1,0.461538,0,0,0,1,3,2,0,1,0.261861
LED-000580,STL-000580-0,0.27,4e-06,0.999996,0,1.0,1.0,1.0,1.0,1,1.0,1,1,1.0,0,0,0,2,2,2,1,1,0.871813
LED-000580,STL-000507-0,457.75,0.006281,0.993719,7,0.3125,0.595099,0.34375,0.34375,0,0.0,0,0,0.230769,0,0,0,2,2,2,1,1,0.218844
LED-000581,STL-000581-0,23.91,0.000103,0.999897,0,0.631579,0.574786,0.631579,1.0,0,0.603023,1,1,1.0,0,0,0,5,3,6,1,1,0.301232
LED-000581,STL-000346-0,10853.06,0.04688,0.95312,0,0.307692,0.523077,0.461538,0.461538,0,-0.201008,0,0,0.230769,0,0,0,5,4,7,1,1,0.438357
LED-000581,STL-000204-0,10621.48,0.04588,1.04588,2,0.222222,0.351282,0.222222,0.222222,0,0.0,0,0,0.0,0,1,0,5,5,8,1,1,0.438357
LED-000581,STL-000139-0,2313.44,0.009993,0.990007,4,0.307692,0.523077,0.461538,0.461538,0,-0.201008,0,0,0.230769,0,0,0,5,5,8,1,1,0.043033
LED-000581,STL-000188-0,1644.26,0.007102,0.992898,5,0.1,0.406593,0.1,0.1,0,0.13484,0,0,0.230769,0,0,0,5,4,7,1,1,0.149071
LED-000582,STL-000582-0,0.0,0.0,1.0,0,1.0,1.0,1.0,1.0,1,1.0,0,1,0.461538,0,0,0,2,2,2,1,1,0.102869
LED-000582,STL-000160-0,563.24,0.007433,0.992567,2,0.222222,0.562169,0.222222,0.222222,0,-0.114332,0,0,0.307692,0,0,0,2,3,3,1,1,0.051434
LED-000583,STL-000583-0,154.97,0.005143,0.994857,1,0.181818,0.608187,0.272727,0.272727,0,0.0,1,1,1.0,0,0,0,1,1,0,0,0,0.219971
LED-000584,STL-000584-0,18.86,0.000252,0.999748,0,1.0,1.0,1.0,1.0,1,1.0,1,1,1.0,0,0,0,2,1,1,1,0,0.605406
LED-000584,STL-000580-0,1819.62,0.02436,0.97564,5,0.186047,0.477513,0.232558,0.232558,0,0.076697,0,0,0.230769,0,0,0,2,2,2,1,1,0.20016
LED-000585,STL-000585-0,0.0,0.0,1.0,0,1.0,1.0,1.0,1.0,1,1.0,0,0,0.0,0,1,0,6,1,5,1,0,0.267261
LED-000585,STL-000564-0,3502.85,0.025983,0.974017,1,0.325581,0.55787,0.325581,0.325581,0,-0.111456,0,0,0.230769,0,0,0,6,2,6,1,1,0.077152
LED-000585,STL-000465-0,4170.73,0.030937,1.030937,2,0.311111,0.551627,0.266667,0.266667,0,0.049147,0,0,0.230769,0,0,0,6,2,6,1,1,0.701068
LED-000585,STL-000522-0,5322.1,0.039477,0.960523,2,0.391304,0.648343,0.347826,0.347826,0,0.050572,0,0,0.230769,0,0,0,6,4,8,1,1,0.038576
LED-000585,STL-000569-0,6013.34,0.044605,0.955395,3,0.349206,0.563362,0.412698,0.412698,0,0.0,0,0,0.0,0,1,0,6,5,9,1,1,0.453743
LED-000585,STL-000383-0,4754.51,0.035267,0.964733,7,0.3,0.579867,0.3,0.3,0,0.13901,0,0,0.230769,0,0,0,6,7,11,1,1,0.783547
LED-000587,STL-000587-0,0.3,2e-06,0.999998,0,1.0,1.0,1.0,1.0,1,1.0,1,1,1.0,0,0,0,1,3,2,0,1,0.367423
LED-000588,STL-000498-0,8238.06,0.038488,1.038488,0,1.0,1.0,1.0,1.0,1,1.0,0,0,0.230769,0,0,0,2,3,3,1,1,-0.046225
LED-000588,STL-000588-0,4635.87,0.021659,0.978341,0,1.0,1.0,1.0,1.0,1,1.0,0,0,0.0,0,1,0,2,3,3,1,1,0.160128
LED-000589,STL-000589-0,0.0,0.0,1.0,1,1.0,1.0,1.0,1.0,1,1.0,0,1,0.461538,0,0,0,1,3,2,0,1,0.399275
LED-000590,STL-000590-0,0.29,4e-06,0.999996,2,1.0,1.0,1.0,1.0,1,1.0,1,1,1.0,0,0,0,1,2,1,0,1,0.888336
LED-000591,STL-000591-0,0.0,0.0,1.0,0,1.0,1.0,1.0,1.0,1,1.0,1,1,1.0,0,0,0,1,2,1,0,1,0.212814
LED-000592,STL-000592-0,0.0,0.0,1.0,0,1.0,1.0,1.0,1.0,1,1.0,0,0,0.0,0,1,0,3,3,4,1,1,0.432121
LED-000592,STL-000446-0,671.73,0.003105,0.996895,6,0.176471,0.402116,0.176471,0.176471,0,0.0,0,0,0.230769,0,0,0,3,2,3,1,1,0.045361
LED-000592,STL-000479-0,4208.4,0.01945,0.98055,7,0.235294,0.402116,0.235294,0.235294,0,-0.09325,0,0,0.0,0,1,0,3,4,5,1,1,0.680414
LED-000593,STL-000593-0,8.28,0.000128,0.999872,0,1.0,1.0,1.0,1.0,1,1.0,1,1,1.0,0,0,0,2,1,1,1,0,0.368856
LED-000593,STL-000023-0,1935.01,0.029826,1.029826,4,0.133333,0.433333,0.133333,0.133333,0,0.0,0,0,0.230769,0,0,0,2,2,2,1,1,0.258199
LED-000594,STL-000430-0,419.07,0.00913,1.00913,0,0.380952,0.602564,0.380952,0.380952,0,0.0,0,0,0.230769,0,0,0,2,2,2,1,1,0.470871
LED-000594,STL-000594-0,571.73,0.012456,0.987544,0,0.64,0.894118,0.64,1.0,0,0.632456,1,1,1.0,0,0,0,2,2,2,1,1,0.125436
LED-000595,STL-000595-0,0.0,0.0,1.0,0,1.0,1.0,1.0,1.0,1,1.0,0,1,0.461538,0,0,0,1,3,2,0,1,0.381
LED-000596,STL-000596-0,0.0,0.0,1.0,0,0.9,0.98,0.9,0.9,0,0.7,0,0,0.0,0,1,0,3,1,2,1,0,0.20702
LED-000596,STL-000535-0,3057.45,0.02548,0.97452,1,0.173913,0.399145,0.26087,0.26087,0,0.0,0,0,0.0,0,1,0,3,4,5,1,1,0.239046
LED-000596,STL-000111-0,3453.62,0.028782,0.971218,1,0.222222,0.483333,0.111111,0.111111,0,0.129099,0,0,0.230769,0,0,0,3,4,5,1,1,0.239046
LED-000597,STL-000597-0,0.0,0.0,1.0,1,0.933333,0.970833,0.533333,0.533333,0,0.547723,1,1,1.0,0,0,0,2,2,2,1,1,0.165025
LED-000597,STL-000300-0,527.56,0.003084,1.003084,6,0.235294,0.481481,0.235294,0.235294,0,0.0,0,0,0.230769,0,0,0,2,3,3,1,1,0.045361
LED-000598,STL-000295-0,4311.49,0.046154,0.953846,1,0.341463,0.5087,0.292683,0.292683,0,-0.055048,0,0,0.230769,0,0,0,4,2,4,1,1,0.796003
LED-000598,STL-000598-0,0.0,0.0,1.0,1,1.0,1.0,1.0,1.0,1,1.0,1,1,1.0,0,0,0,4,3,5,1,1,0.909718
LED-000598,STL-000263-0,2021.3,0.021638,1.021638,1,0.210526,0.495726,0.210526,0.210526,0,0.150756,0,0,0.307692,0,0,0,4,2,4,1,1,0.189525
LED-000598,STL-000450-0,3876.05,0.041493,1.041493,7,0.1,0.406593,0.1,0.1,0,0.13484,0,0,0.230769,0,0,0,4,5,7,1,1,0.191079
LED-000599,STL-000599-0,0.0,0.0,1.0,0,1.0,1.0,1.0,1.0,1,1.0,0,1,0.461538,0,0,0,3,4,5,1,1,0.231034
LED-000599,STL-BATCH-000086-000570,4572.05,0.019683,1.019683,3,0.355556,0.515126,0.355556,0.222222,0,-0.070273,0,0,0.0,0,1,0,3,1,2,1,0,0.0
LED-000599,STL-000388-0,945.96,0.004072,1.004072,6,0.4,0.570324,0.4,0.47619,0,0.116052,0,0,0.230769,0,0,0,3,2,3,1,1,0.102062
